,segment_id,segment_avg_logprob,segment_compression_ratio,segment_no_speech_prob,seek,start,end,temperature,text,tokens,nltk_opinion_lexicon_positive,nltk_opinion_lexicon_negative,nltk_opinion_lexicon_net,vader_neg,vader_neu,vader_pos,vader_compound,sentiment_iterate,sentiment_scores,sentiment_scores_number,openai_mean_sentiment,std_sentiment,nltk_opinion_lexicon_net_z,vader_neg_z,vader_neu_z,vader_pos_z,vader_compound_z,openai_mean_sentiment_z
25,25,-0.18803510069847107,1.6273292303085327,0.23054005205631256,12700,146.0,148.0,0.0, Tomorrow is election day.,"[51314, 17499, 307, 6618, 786, 13, 51414]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[{'text': 'Tomorrow is election day.', 'sentiment': {'overall': 8}}, {'text': 'Tomorrow is election day.', 'sentiment': {'score': 8, 'sentiment': 'Positive'}}, {'text': 'Tomorrow is election day.', 'sentiment': {'score': 8}}, {'text': 'Tomorrow is election day.', 'sentiment': {'score': 8}}, {'text': 'Tomorrow is election day.', 'sentiment': {'score': 7}}]","[8, 8, 8, 8, 7]","[8.0, 8.0, 8.0, 8.0, 7.0]",0.78,0.039999999999999994,-0.3412318812653685,-0.2794528544844421,0.7386933249365947,-0.6348171152442019,-0.40213146279304646,0.46357938220562384
26,26,-0.18803510069847107,1.6273292303085327,0.23054005205631256,12700,148.0,151.0,0.0, Tomorrow is election day.,"[51414, 17499, 307, 6618, 786, 13, 51564]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[{'text': 'Tomorrow is election day.', 'sentiment': {'overall_score': 8, 'positive': 0.8, 'negative': 0.1, 'neutral': 0.1}}, {'text': 'Tomorrow is election day.', 'sentiment': {'polarity': 'neutral', 'score': 0}}, {'text': 'Tomorrow is election day.', 'sentiment': {'overall_score': 8}}, {'text': 'Tomorrow is election day.', 'sentiment_analysis': {'score': 8, 'sentiment': 'Positive'}}, {'text': 'Tomorrow is election day.', 'sentiment': {'overall_sentiment': 'Neutral', 'sentiment_score': 5}}]","[0.8, 0, 8.0, 8, 5]","[0.8, 0.0, 8.0, 8.0, 5.0]",0.43600000000000005,0.34232148632535464,-0.3412318812653685,-0.2794528544844421,0.7386933249365947,-0.6348171152442019,-0.40213146279304646,-0.8356233101104045
27,27,-0.18803510069847107,1.6273292303085327,0.23054005205631256,12700,151.0,155.0,0.0, And the momentum is on our side.,"[51564, 400, 264, 11244, 307, 322, 527, 1252, 13, 51764]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[{'sentiment_analysis': {'text': 'And the momentum is on our side.', 'sentiment_score': 8}}, {'text': 'And the momentum is on our side.', 'sentiment_analysis': {'overall_sentiment': 'positive', 'sentiment_score': 9}}, {'sentiment_analysis': {'text': 'And the momentum is on our side.', 'sentiment_score': 8}}, {'sentiment_analysis': {'text': 'And the momentum is on our side.', 'sentiment_score': 8}}, {'text': 'And the momentum is on our side.', 'sentiment_analysis': {'score': 9, 'sentiment': 'Positive'}}]","[8, 9, 8, 8, 9]","[8.0, 9.0, 8.0, 8.0, 9.0]",0.8400000000000001,0.04898979485566356,-0.3412318812653685,-0.2794528544844421,0.7386933249365947,-0.6348171152442019,-0.40213146279304646,0.6901845029584197
28,28,-0.21273170411586761,1.4015151262283325,0.05338246002793312,15500,155.0,163.0,0.0," And let us remind everyone, your vote is your voice, and your voice is your power.","[50364, 400, 718, 505, 4160, 1518, 11, 428, 4740, 307, 428, 3177, 11, 293, 428, 3177, 307, 428, 1347, 13, 50764]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[{'text': 'And let us remind everyone, your vote is your voice, and your voice is your power.', 'sentiment_analysis': {'overall_sentiment': 'positive', 'sentiment_score': 9}}, {'text': 'And let us remind everyone, your vote is your voice, and your voice is your power.', 'sentiment': {'score': 8, 'label': 'Positive'}}, {'text': 'And let us remind everyone, your vote is your voice, and your voice is your power.', 'sentiment_score': 8}, {'text': 'And let us remind everyone, your vote is your voice, and your voice is your power.', 'sentiment_analysis': {'overall_score': 9, 'sentences': [{'text': 'And let us remind everyone, your vote is your voice, and your voice is your power.', 'sentiment_score': 9}]}}, {'text': 'And let us remind everyone, your vote is your voice, and your voice is your power.', 'sentiment_analysis': {'overall_sentiment': 'positive', 'sentiment_score': 8.5}}]","[9, 8, 8, None, 8.5]","[9.0, 8.0, 8.0, 8.5]",0.8375,0.041457809879442496,-0.3412318812653685,-0.2794528544844421,0.7386933249365947,-0.6348171152442019,-0.40213146279304646,0.680742622927053
29,29,-0.21273170411586761,1.4015151262283325,0.05338246002793312,15500,163.0,174.0,0.0, I am here with 10 first-time voters for Philadelphia.,"[50764, 286, 669, 510, 365, 1266, 700, 12, 3766, 14073, 337, 21205, 13, 51314]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[{'text': 'I am here with 10 first-time voters for Philadelphia.', 'sentiment_analysis': {'overall_score': 8.5, 'sentences': [{'sentence': 'I am here with 10 first-time voters for Philadelphia.', 'score': 8.5}]}}, {'sentiment_analysis': {'text': 'I am here with 10 first-time voters for Philadelphia.', 'sentiment_score': 8}}, {'sentiment_analysis': {'text': 'I am here with 10 first-time voters for Philadelphia.', 'sentiment_score': 8.5}}, {'text': 'I am here with 10 first-time voters for Philadelphia.', 'sentiment': {'overall_sentiment': 'Positive', 'score': 0.8}}, {'text': 'I am here with 10 first-time voters for Philadelphia.', 'sentiment': {'overall_score': 0.7, 'positive': 0.8, 'negative': 0.1, 'neutral': 0.1}}]","[None, 8, 8.5, 0.8, 0.8]","[8.0, 8.5, 0.8, 0.8]",0.4525,0.3729192271792915,-0.3412318812653685,-0.2794528544844421,0.7386933249365947,-0.6348171152442019,-0.40213146279304646,-0.7733069019033858
30,30,-0.21273170411586761,1.4015151262283325,0.05338246002793312,15500,174.0,179.0,0.0," Every single vote, every one is going to matter.","[51314, 2048, 2167, 4740, 11, 633, 472, 307, 516, 281, 1871, 13, 51564]",0.0,0.0,0.0,0.0,0.879,0.121,0.0258,"[{'text': 'Every single vote, every one is going to matter.', 'sentiment': {'score': 8, 'sentiment': 'positive'}}, {'sentiment_analysis': {'text': 'Every single vote, every one is going to matter.', 'sentiment_score': 8.5, 'sentiment_label': 'Positive'}}, {'sentiment_analysis': {'text': 'Every single vote, every one is going to matter.', 'sentiment_score': 8}}, {'sentiment_analysis': {'text': 'Every single vote, every one is going to matter.', 'sentiment_score': 8}}, {'sentiment_analysis': {'text': 'Every single vote, every one is going to matter.', 'sentiment_score': 8}}]","[8, 8.5, 8, 8, 8]","[8.0, 8.5, 8.0, 8.0, 8.0]",0.8099999999999999,0.019999999999999997,-0.3412318812653685,-0.2794528544844421,0.14644224761905644,-0.04098589398463411,-0.3291251117570749,0.5768819425820213
31,31,-0.17311595380306244,1.3963414430618286,0.17958633601665497,17900,179.0,185.0,0.0, That's why I've come to Philadelphia tonight.,"[50364, 663, 311, 983, 286, 600, 808, 281, 21205, 4440, 13, 50664]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[{'sentiment_analysis': {'text': ""That's why I've come to Philadelphia tonight."", 'sentiment_score': 8}}, {'sentiment_analysis': {'text': ""That's why I've come to Philadelphia tonight."", 'sentiment_score': 7}}, {'text': ""That's why I've come to Philadelphia tonight."", 'sentiment_analysis': {'score': 8}}, {'sentiment_analysis': {'text': ""That's why I've come to Philadelphia tonight."", 'sentiment_score': 8}}, {'sentiment_analysis': {'text': ""That's why I've come to Philadelphia tonight."", 'sentiment_score': 8}}]","[8, 7, 8, 8, 8]","[8.0, 7.0, 8.0, 8.0, 8.0]",0.78,0.039999999999999994,-0.3412318812653685,-0.2794528544844421,0.7386933249365947,-0.6348171152442019,-0.40213146279304646,0.46357938220562384
32,32,-0.17311595380306244,1.3963414430618286,0.17958633601665497,17900,185.0,191.0,0.0," However, the race ain't over yet, and we must finish strong,","[50664, 2908, 11, 264, 4569, 7862, 380, 670, 1939, 11, 293, 321, 1633, 2413, 2068, 11, 50964]",0.0,0.0,0.0,0.0,0.752,0.248,0.5106,"[{'text': ""However, the race ain't over yet, and we must finish strong."", 'sentiment_analysis': {'score': 7, 'sentiment': 'Positive'}}, {'sentiment_analysis': {'text': ""However, the race ain't over yet, and we must finish strong"", 'sentiment_score': 7.5}}, {'sentiment_analysis': {'text': ""However, the race ain't over yet, and we must finish strong."", 'sentiment_score': 7}}, {'text': ""However, the race ain't over yet, and we must finish strong"", 'sentiment_analysis': {'sentiment_score': 8, 'sentiment': 'Positive'}}, {'sentiment_analysis': {'text': ""However, the race ain't over yet, and we must finish strong"", 'sentiment_score': 7}}]","[7, 7.5, 7, 8, 7]","[7.0, 7.5, 7.0, 8.0, 7.0]",0.73,0.04,-0.3412318812653685,-0.2794528544844421,-0.4751766517142275,0.5822915035357388,1.0427151588723447,0.27474178157829393
33,33,-0.17311595380306244,1.3963414430618286,0.17958633601665497,17900,191.0,197.0,0.0, and this could be one of the closest races in history.,"[50964, 293, 341, 727, 312, 472, 295, 264, 13699, 15484, 294, 2503, 13, 51264]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[{'text': 'and this could be one of the closest races in history.', 'sentiment_analysis': {'overall_sentiment': 'positive', 'confidence_score': 8.5}}, {'text': 'This could be one of the closest races in history.', 'sentiment': {'overall_score': 7, 'comparative_score': 0.5, 'positive': {'word_count': 2, 'words': ['closest', 'history']}, 'negative': {'word_count': 0, 'words': []}}}, {'text': 'This could be one of the closest races in history.', 'sentiment': {'score': 8, 'sentiment': 'Positive'}}, {'sentiment_analysis': {'text': 'This could be one of the closest races in history.', 'sentiment_score': 8}}, {'sentiment_analysis': {'text': 'this could be one of the closest races in history.', 'sentiment_score': 8.5, 'sentiment': 'positive'}}]","['positive', {'word_count': 2, 'words': ['closest', 'history']}, 8, 8, 8.5]","[8.0, 8.0, 8.5]",0.8166666666666667,0.023570226039551584,-0.3412318812653685,-0.2794528544844421,0.7386933249365947,-0.6348171152442019,-0.40213146279304646,0.6020602893323321
34,34,-0.17311595380306244,1.3963414430618286,0.17958633601665497,17900,197.0,204.0,0.0, We are optimistic and we are excited about what we can do together.,"[51264, 492, 366, 19397, 293, 321, 366, 2919, 466, 437, 321, 393, 360, 1214, 13, 51614]",0.15384615384615385,0.0,0.15384615384615385,0.0,0.701,0.299,0.5719,"[{'sentiment_analysis': {'text': 'We are optimistic and we are excited about what we can do together.', 'sentiment_score': 9}}, {'sentiment_analysis': {'text': 'We are optimistic and we are excited about what we can do together.', 'sentiment_score': 9}}, {'text': 'We are optimistic and we are excited about what we can do together.', 'sentiment': {'overall': 8}}, {'text': 'We are optimistic and we are excited about what we can do together.', 'sentiment': {'overall_score': 9, 'positive_score': 8, 'negative_score': 1, 'neutral_score': 0}}, {'text': 'We are optimistic and we are excited about what we can do together.', 'sentiment': {'overall_sentiment': 'positive', 'sentiment_score': 8}}]","[9, 9, 8, 9.0, 8]","[9.0, 9.0, 8.0, 9.0, 8.0]",0.86,0.04898979485566356,1.5170976911417904,-0.2794528544844421,-0.7248031388480661,0.8325840017525814,1.2161759851709901,0.7657195432093512
35,35,-0.1800485998392105,1.389830470085144,0.08252479135990143,20400,204.0,214.0,0.0, And we know it is time for a new generation of leadership in America.,"[50364, 400, 321, 458, 309, 307, 565, 337, 257, 777, 5125, 295, 5848, 294, 3374, 13, 50864]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[{'text': 'And we know it is time for a new generation of leadership in America.', 'sentiment': {'score': 8, 'magnitude': 0.9}}, {'text': 'And we know it is time for a new generation of leadership in America.', 'sentiment_score': 8.5, 'sentiment': 'Positive'}, {'sentiment_analysis': {'text': 'And we know it is time for a new generation of leadership in America.', 'sentiment_score': 8}}, {'text': 'And we know it is time for a new generation of leadership in America.', 'sentiment': {'score': 8}}, {'sentiment_analysis': {'text': 'And we know it is time for a new generation of leadership in America.', 'sentiment_score': 8}}]","[8, 8.5, 8, 8, 8]","[8.0, 8.5, 8.0, 8.0, 8.0]",0.8099999999999999,0.019999999999999997,-0.3412318812653685,-0.2794528544844421,0.7386933249365947,-0.6348171152442019,-0.40213146279304646,0.5768819425820213
36,36,-0.1800485998392105,1.389830470085144,0.08252479135990143,20400,214.0,224.0,0.0, And I am ready to offer that leadership as the next president of the United States of America.,"[50864, 400, 286, 669, 1919, 281, 2626, 300, 5848, 382, 264, 958, 3868, 295, 264, 2824, 3040, 295, 3374, 13, 51364]",0.05555555555555555,0.0,0.05555555555555555,0.0,0.739,0.261,0.6486,"[{'text': 'And I am ready to offer that leadership as the next president of the United States of America.', 'sentiment_score': 9.5, 'sentiment': 'Positive'}, {'text': 'And I am ready to offer that leadership as the next president of the United States of America.', 'sentiment': {'overall_sentiment': 9}}, {'sentiment_analysis': {'text': 'And I am ready to offer that leadership as the next president of the United States of America.', 'sentiment_score': 8}}, {'text': 'And I am ready to offer that leadership as the next president of the United States of America.', 'sentiment_analysis': {'score': 9, 'sentiment': 'Positive'}}, {'sentiment_analysis': {'text': 'And I am ready to offer that leadership as the next president of the United States of America.', 'sentiment_score': 8}}]","[9.5, None, 8, 9, 8]","[9.5, 8.0, 9.0, 8.0]",0.8625,0.0649519052838329,0.3298315754372166,-0.2794528544844421,-0.5388069327483432,0.6460915521008164,1.4332142458089367,0.7751614232407179
