,segment_id,segment_avg_logprob,segment_compression_ratio,segment_no_speech_prob,seek,start,end,temperature,text,tokens,nltk_opinion_lexicon_positive,nltk_opinion_lexicon_negative,nltk_opinion_lexicon_net,vader_neg,vader_neu,vader_pos,vader_compound,sentiment_iterate,sentiment_scores,sentiment_scores_number,openai_mean_sentiment,std_sentiment,nltk_opinion_lexicon_net_z,vader_neg_z,vader_neu_z,vader_pos_z,vader_compound_z,openai_mean_sentiment_z
25,25,-0.17699582874774933,1.625,0.18706637620925903,5600,69.0,73.0,0.0, Harris continued her closing strategy to not mention Trump by name.,"[51014, 17426, 7014, 720, 10377, 5206, 281, 406, 2152, 3899, 538, 1315, 13, 51214]",0.09090909090909091,0.0,0.09090909090909091,0.0,1.0,0.0,0.0,"[{'text': 'Harris continued her closing strategy to not mention Trump by name.', 'sentiment_score': 7}, {'sentiment_analysis': {'text': 'Harris continued her closing strategy to not mention Trump by name.', 'sentiment_score': 7}}, {'text': 'Harris continued her closing strategy to not mention Trump by name.', 'sentiment': {'score': 7, 'interpretation': 'Positive'}}, {'text': 'Harris continued her closing strategy to not mention Trump by name.', 'sentiment': {'score': 4, 'sentiment': 'Neutral'}}, {'text': 'Harris continued her closing strategy to not mention Trump by name.', 'sentiment': {'overall_score': 6, 'positive_score': 6, 'negative_score': 3, 'neutral_score': 1}}]","[7, 7, 7, 4, 6.0]","[7.0, 7.0, 7.0, 4.0, 6.0]",0.62,0.116619037896906,0.8958295778223655,-0.2759638350182394,0.5943273372005206,-0.563072563168964,-0.16491050552416095,-0.08592022570242529
26,26,-0.17699582874774933,1.625,0.18706637620925903,5600,73.0,76.0,0.0," Her campaign says she's trying to end on a positive note,","[51214, 3204, 5129, 1619, 750, 311, 1382, 281, 917, 322, 257, 3353, 3637, 11, 51364]",0.09090909090909091,0.0,0.09090909090909091,0.0,0.714,0.286,0.5574,"[{'sentiment_analysis': {'text': ""Her campaign says she's trying to end on a positive note."", 'sentiment_score': 7.5, 'sentiment': 'Positive'}}, {'text': ""Her campaign says she's trying to end on a positive note"", 'sentiment': {'score': 8}}, {'text': ""Her campaign says she's trying to end on a positive note."", 'sentiment': {'overall_sentiment': 8}}, {'text': ""Her campaign says she's trying to end on a positive note."", 'sentiment_analysis': {'score': 8, 'sentiment': 'Positive'}}, {'sentiment_analysis': {'text': ""Her campaign says she's trying to end on a positive note,"", 'sentiment_score': 7}}]","[7.5, 8, None, 8, 7]","[7.5, 8.0, 8.0, 7.0]",0.7625,0.041457809879442496,0.8958295778223655,-0.2759638350182394,-0.9894380337694201,1.8476872132730076,2.0342907811357422,0.720216500816251
27,27,-0.17699582874774933,1.625,0.18706637620925903,5600,76.0,80.0,0.0, as she delivered remarks on top of the so-called rocky steps in Philadelphia.,"[51364, 382, 750, 10144, 19151, 322, 1192, 295, 264, 370, 12, 11880, 33301, 4439, 294, 21205, 13, 51564]",0.07692307692307693,0.07692307692307693,0.0,0.0,0.87,0.13,0.2023,"[{'text': 'as she delivered remarks on top of the so-called rocky steps in Philadelphia.', 'sentiment': {'score': 8, 'label': 'Positive'}}, {'sentiment_analysis': {'text': 'as she delivered remarks on top of the so-called rocky steps in Philadelphia.', 'sentiment_score': 7}}, {'text': 'as she delivered remarks on top of the so-called rocky steps in Philadelphia.', 'sentiment': {'score': 7}}, {'sentiment_analysis': {'text': 'as she delivered remarks on top of the so-called rocky steps in Philadelphia', 'sentiment_score': 7}}, {'sentiment_analysis': {'text': 'as she delivered remarks on top of the so-called rocky steps in Philadelphia.', 'sentiment_score': 8}}]","[8, 7, 7, 7, 8]","[8.0, 7.0, 7.0, 7.0, 8.0]",0.74,0.04898979485566356,-0.21918704802803202,-0.2759638350182394,-0.12556601324036154,0.5327273352137505,0.6332567357591158,0.5929317545238286
28,28,-0.17699582874774933,1.625,0.18706637620925903,5600,80.0,83.0,0.0," And here at these famous steps,","[51564, 400, 510, 412, 613, 4618, 4439, 11, 51714]",0.16666666666666666,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,"[{'sentiment_analysis': {'text': 'And here at these famous steps', 'sentiment_score': 5}}, {'sentiment_analysis': {'text': 'And here at these famous steps', 'sentiment_score': 7}}, {'sentiment_analysis': {'text': 'And here at these famous steps', 'sentiment_score': 7}}, {'sentiment_analysis': {'text': 'And here at these famous steps', 'sentiment_score': 7}}, {'sentiment_analysis': {'text': 'And here at these famous steps', 'sentiment_score': 7}}]","[5, 7, 7, 7, 7]","[5.0, 7.0, 7.0, 7.0, 7.0]",0.6599999999999999,0.07999999999999999,1.8250100993643634,-0.2759638350182394,0.5943273372005206,-0.563072563168964,-0.16491050552416095,0.14036376770632558
29,29,-0.18615302443504333,1.5017421245574951,0.10085819661617279,8300,84.0,88.0,0.0, a tribute to those who start as the underdog,"[50414, 257, 24722, 281, 729, 567, 722, 382, 264, 833, 14833, 50614]",0.0,0.1111111111111111,-0.1111111111111111,0.0,1.0,0.0,0.0,"[{'text': 'a tribute to those who start as the underdog', 'sentiment': {'polarity': 'positive', 'score': 8}}, {'text': 'a tribute to those who start as the underdog', 'sentiment_analysis': {'score': 7.5, 'sentiment': 'Positive'}}, {'text': 'a tribute to those who start as the underdog', 'sentiment': {'rating': 8}}, {'text': 'a tribute to those who start as the underdog', 'sentiment_score': 8.5, 'sentiment_label': 'Positive'}, {'text': 'a tribute to those who start as the underdog', 'sentiment_score': 7.8, 'sentiment': 'Positive'}]","[8, 7.5, None, 8.5, 7.8]","[8.0, 7.5, 8.5, 7.8]",0.795,0.03640054944640259,-1.5819851462896288,-0.2759638350182394,0.5943273372005206,-0.563072563168964,-0.16491050552416095,0.9040722454608618
30,30,-0.18615302443504333,1.5017421245574951,0.10085819661617279,8300,88.0,91.0,0.0, and climb to victory.,"[50614, 293, 10724, 281, 9812, 13, 50764]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[{'text': 'and climb to victory.', 'sentiment_analysis': {'score': 8, 'sentiment': 'positive'}}, {'text': 'and climb to victory.', 'sentiment': {'polarity': 'positive', 'score': 8}}, {'text': 'and climb to victory.', 'sentiment_score': 8}, {'sentiment_analysis': {'text': 'and climb to victory.', 'sentiment_score': 8}}, {'text': 'and climb to victory.', 'sentiment_analysis': {'score': 8, 'sentiment': 'Positive'}}]","[8, 8, 8, 8, 8]","[8.0, 8.0, 8.0, 8.0, 8.0]",0.8,0.0,-0.21918704802803202,-0.2759638350182394,0.5943273372005206,-0.563072563168964,-0.16491050552416095,0.9323577446369559
31,31,-0.18615302443504333,1.5017421245574951,0.10085819661617279,8300,91.0,94.0,0.0," Tonight, Trump's campaign will be set up in West Palm Beach.","[50764, 18702, 11, 3899, 311, 5129, 486, 312, 992, 493, 294, 4055, 32668, 14866, 13, 50914]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[{'text': ""Tonight, Trump's campaign will be set up in West Palm Beach."", 'sentiment': {'score': 8.5, 'sentiment': 'Positive'}}, {'text': ""Tonight, Trump's campaign will be set up in West Palm Beach."", 'sentiment': {'score': 7, 'label': 'Positive'}}, {'text': ""Tonight, Trump's campaign will be set up in West Palm Beach."", 'sentiment': {'overall_sentiment': 'Neutral', 'sentiment_score': 5}}, {'text': ""Tonight, Trump's campaign will be set up in West Palm Beach."", 'sentiment': {'polarity': 'neutral', 'score': 5}}, {'text': ""Tonight, Trump's campaign will be set up in West Palm Beach."", 'sentiment_analysis': {'score': 7, 'sentiment': 'Positive'}}]","[8.5, 7, 5, 5, 7]","[8.5, 7.0, 5.0, 5.0, 7.0]",0.65,0.1341640786499874,-0.21918704802803202,-0.2759638350182394,0.5943273372005206,-0.563072563168964,-0.16491050552416095,0.08379276935413833
32,32,-0.18615302443504333,1.5017421245574951,0.10085819661617279,8300,94.0,98.0,0.0," Harris in Washington, D.C., at her alma mater of Howard University.","[50914, 17426, 294, 6149, 11, 413, 13, 34, 7933, 412, 720, 32634, 2389, 295, 17626, 3535, 13, 51114]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[{'text': 'Harris in Washington, D.C., at her alma mater of Howard University.', 'sentiment_analysis': {'score': 7, 'sentiment': 'Positive'}}, {'text': 'Harris in Washington, D.C., at her alma mater of Howard University.', 'sentiment': {'polarity': 'neutral', 'subjectivity': 'objective', 'score': 5.0}}, {'text': 'Harris in Washington, D.C., at her alma mater of Howard University.', 'sentiment': {'score': 8, 'sentiment': 'Positive'}}, {'text': 'Harris in Washington, D.C., at her alma mater of Howard University.', 'sentiment_score': 5.8, 'sentiment': 'Neutral'}, {'sentiment_analysis': {'text': 'Harris in Washington, D.C., at her alma mater of Howard University.', 'sentiment_score': 5.7, 'sentiment_category': 'Neutral'}}]","[7, 5.0, 8, 5.8, 5.7]","[7.0, 5.0, 8.0, 5.8, 5.7]",0.63,0.10658330075579381,-0.21918704802803202,-0.2759638350182394,0.5943273372005206,-0.563072563168964,-0.16491050552416095,-0.02934922735023741
33,33,-0.18615302443504333,1.5017421245574951,0.10085819661617279,8300,98.0,101.0,0.0," That's what my focus is right now today, I must admit,","[51114, 663, 311, 437, 452, 1879, 307, 558, 586, 965, 11, 286, 1633, 9796, 11, 51264]",0.09090909090909091,0.0,0.09090909090909091,0.0,0.833,0.167,0.2023,"[{'sentiment_analysis': {'text': ""That's what my focus is right now today, I must admit"", 'sentiment_score': 8}}, {'sentiment_analysis': {'text': ""That's what my focus is right now today, I must admit."", 'sentiment_score': 8}}, {'sentiment_analysis': {'text': ""That's what my focus is right now today, I must admit"", 'sentiment_score': 8}}, {'text': ""That's what my focus is right now today, I must admit"", 'sentiment_analysis': {'overall_score': 7, 'positive_words': ['focus', 'today'], 'negative_words': ['admit']}}, {'sentiment_analysis': {'text': ""That's what my focus is right now today, I must admit."", 'sentiment_score': 7}}]","[8, 8, 8, None, 7]","[8.0, 8.0, 8.0, 7.0]",0.775,0.04330127018922193,0.8958295778223655,-0.2759638350182394,-0.33045873605815124,0.8446088447534461,0.6332567357591158,0.7909302487564861
34,34,-0.18615302443504333,1.5017421245574951,0.10085819661617279,8300,101.0,106.0,0.0, which is making sure everybody knows the power of their voice through their vote.,"[51264, 597, 307, 1455, 988, 2201, 3255, 264, 1347, 295, 641, 3177, 807, 641, 4740, 13, 51514]",0.0,0.0,0.0,0.0,0.85,0.15,0.3182,"[{'text': 'which is making sure everybody knows the power of their voice through their vote.', 'sentiment_score': 8, 'sentiment': 'Positive'}, {'sentiment_analysis': {'text': 'Which is making sure everybody knows the power of their voice through their vote.', 'sentiment_score': 8}}, {'sentiment_analysis': {'text': 'Which is making sure everybody knows the power of their voice through their vote.', 'sentiment_score': 7}}, {'sentiment_analysis': {'text': 'which is making sure everybody knows the power of their voice through their vote.', 'sentiment_score': 8}}, {'sentiment_analysis': {'text': 'which is making sure everybody knows the power of their voice through their vote.', 'sentiment_score': 8}}]","[8, 8, 7, 8, 8]","[8.0, 8.0, 7.0, 8.0, 8.0]",0.78,0.039999999999999994,-0.21918704802803202,-0.2759638350182394,-0.23631883638511272,0.7013119349649372,1.0905359412199749,0.8192157479325801
35,35,-0.18615302443504333,1.5017421245574951,0.10085819661617279,8300,106.0,108.0,0.0," And Dixville Notch, New Hampshire,","[51514, 400, 413, 970, 8386, 1726, 339, 11, 1873, 35688, 11, 51614]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[{'sentiment_analysis': {'text': 'And Dixville Notch, New Hampshire', 'sentiment_score': 7}}, {'sentiment_analysis': {'text': 'And Dixville Notch, New Hampshire', 'sentiment_score': 7}}, {'sentiment_analysis': {'text': 'And Dixville Notch, New Hampshire', 'sentiment_score': 7}}, {'sentiment_analysis': {'text': 'And Dixville Notch, New Hampshire', 'sentiment_score': 7}}, {'sentiment_analysis': {'text': 'And Dixville Notch, New Hampshire', 'sentiment_score': 7}}]","[7, 7, 7, 7, 7]","[7.0, 7.0, 7.0, 7.0, 7.0]",0.7,0.0,-0.21918704802803202,-0.2759638350182394,0.5943273372005206,-0.563072563168964,-0.16491050552416095,0.3666477611150771
36,36,-0.18615302443504333,1.5017421245574951,0.10085819661617279,8300,108.0,112.0,0.0," has a nearly 60-year tradition of voting in person at midnight,","[51614, 575, 257, 6217, 4060, 12, 5294, 6994, 295, 10419, 294, 954, 412, 19006, 11, 51814]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[{'text': 'has a nearly 60-year tradition of voting in person at midnight', 'sentiment': {'overall': 7.5}}, {'sentiment_analysis': {'text': 'has a nearly 60-year tradition of voting in person at midnight', 'sentiment_score': 7}}, {'sentiment_analysis': {'text': 'has a nearly 60-year tradition of voting in person at midnight', 'sentiment_score': 8}}, {'sentiment_analysis': {'text': 'has a nearly 60-year tradition of voting in person at midnight', 'sentiment_score': 8}}, {'sentiment_analysis': {'text': 'has a nearly 60-year tradition of voting in person at midnight', 'sentiment_score': 8}}]","[7.5, 7, 8, 8, 8]","[7.5, 7.0, 8.0, 8.0, 8.0]",0.77,0.039999999999999994,-0.21918704802803202,-0.2759638350182394,0.5943273372005206,-0.563072563168964,-0.16491050552416095,0.7626447495803922
37,37,-0.21984894573688507,1.1391304731369019,0.0655958279967308,11200,112.0,115.0,0.0, which all six of their registered voters did.,"[50364, 597, 439, 2309, 295, 641, 13968, 14073, 630, 13, 50514]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[{'sentiment_analysis': {'text': 'which all six of their registered voters did.', 'sentiment_score': 5}}, {'sentiment_analysis': {'text': 'which all six of their registered voters did.', 'sentiment_score': 8}}, {'sentiment_analysis': {'text': 'which all six of their registered voters did.', 'sentiment_score': 7}}, {'sentiment_analysis': {'text': 'which all six of their registered voters did.', 'sentiment_score': 7.8, 'sentiment': 'Positive'}}, {'sentiment_analysis': {'text': 'which all six of their registered voters did.', 'sentiment_score': 7.5, 'sentiment_type': 'positive'}}]","[5, 8, 7, 7.8, 7.5]","[5.0, 8.0, 7.0, 7.8, 7.5]",0.706,0.10836973747315251,-0.21918704802803202,-0.2759638350182394,0.5943273372005206,-0.563072563168964,-0.16491050552416095,0.4005903601263898
38,38,-0.21984894573688507,1.1391304731369019,0.0655958279967308,11200,115.0,119.0,0.0," The results? Trump 3, Harris 3, a tie.","[50514, 440, 3542, 30, 3899, 805, 11, 17426, 805, 11, 257, 7582, 13, 50714]",0.125,0.0,0.125,0.0,1.0,0.0,0.0,"[{'sentiment_analysis': {'results': {'Trump': 3, 'Harris': 3, 'verdict': 'a tie'}}}, {'sentiment_analysis': {'results': [{'name': 'Trump', 'sentiment_score': 3}, {'name': 'Harris', 'sentiment_score': 3}], 'overall_sentiment': 'a tie'}}, {'sentiment_analysis': {'results': {'Trump': 3, 'Harris': 3, 'overall_sentiment': 'tie'}}}, {'sentiment_analysis': {'text': 'The results? Trump 3, Harris 3, a tie.', 'sentiments': [{'entity': 'Trump', 'sentiment_score': 3}, {'entity': 'Harris', 'sentiment_score': 3}], 'overall_sentiment': 'neutral'}}, {'sentiment_analysis': {'results': [{'name': 'Trump', 'score': 3}, {'name': 'Harris', 'score': 3}, {'name': 'overall', 'sentiment': 'tie'}]}}]","[None, 'a tie', None, 'neutral', None]",[],,,1.3139608125162645,-0.2759638350182394,0.5943273372005206,-0.563072563168964,-0.16491050552416095,
39,39,-0.21984894573688507,1.1391304731369019,0.0655958279967308,11200,119.0,122.0,0.0," Christiane Cordero, ABC News, the White House.","[50714, 5778, 68, 40267, 2032, 11, 22342, 7987, 11, 264, 5552, 4928, 13, 50864]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[{'sentiment_analysis': {'text': 'Christiane Cordero, ABC News, the White House.', 'score': 5}}, {'text': 'Christiane Cordero, ABC News, the White House', 'sentiment_score': 5, 'sentiment': 'Neutral'}, {'sentiment_analysis': {'text': 'Christiane Cordero, ABC News, the White House', 'sentiment_score': 5}}, {'text': 'Christiane Cordero, ABC News, the White House', 'sentiment_score': 5}, {'sentiment_analysis': {'text': 'Christiane Cordero, ABC News, the White House', 'sentiment_score': 5}}]","[5, 5, 5, 5, 5]","[5.0, 5.0, 5.0, 5.0, 5.0]",0.5,0.0,-0.21918704802803202,-0.2759638350182394,0.5943273372005206,-0.563072563168964,-0.16491050552416095,-0.7647722059286791
